iteration,image,frozen,U,field_term,pv,H,px,py,pz,Px,Py,Pz
18,38,0,-3.1364524189973733e+05,-3.0879248089314579e+00,0.0000000000000000e+00,-3.1364832982454624e+05,-9.2918509437130695e+01,-6.9312637999734676e+01,3.3766409313250119e+00,-2.0466996110327981e-02,-1.5267372463577778e-02,7.4376673954464772e-04
18,39,0,-3.1364528622589784e+05,-3.1056125232096607e+00,0.0000000000000000e+00,-3.1364839183842106e+05,-9.3450749095728199e+01,-7.1456786719395055e+01,7.0827969818708301e+00,-2.0568249440423576e-02,-1.5727439615814152e-02,1.5589038768407028e-03
18,40,0,-3.1364532036154211e+05,-3.1169452586846007e+00,0.0000000000000000e+00,-3.1364843730680080e+05,-9.3791761572823162e+01,-7.3146387467209649e+01,1.1220399199092256e+01,-2.0630362856308145e-02,-1.6089222440981425e-02,2.4680302724687901e-03
18,41,0,-3.1364536133931717e+05,-3.1134075984816794e+00,0.0000000000000000e+00,-3.1364847474691563e+05,-9.3685310110015607e+01,-7.3567186716260494e+01,1.6469210404291584e+01,-2.0606437011470590e-02,-1.6181379955934539e-02,3.6224648925873540e-03
18,42,0,-3.1364541369270376e+05,-3.1066666756266939e+00,0.0000000000000000e+00,-3.1364852035937941e+05,-9.3482469515547677e+01,-7.3786559498399527e+01,2.1766150524036597e+01,-2.0563505963519694e-02,-1.6230961421281085e-02,4.7879390480741685e-03
18,43,0,-3.1364547768913762e+05,-3.0956403934526033e+00,0.0000000000000000e+00,-3.1364857332953106e+05,-9.3150678501308491e+01,-7.3725029948447883e+01,2.7096025001925966e+01,-2.0495218605128283e-02,-1.6221144384276746e-02,5.9617274364425947e-03
18,44,0,-3.1364555136738531e+05,-3.0808097765943105e+00,0.0000000000000000e+00,-3.1364863217716193e+05,-9.2704411542825582e+01,-7.3445482525827245e+01,3.2401006169260143e+01,-2.0403739086631782e-02,-1.6164953076224203e-02,7.1312860415119429e-03
18,45,0,-3.1364562947869638e+05,-3.0637298520037315e+00,0.0000000000000000e+00,-3.1364869320854841e+05,-9.2190460837269256e+01,-7.3050388573138150e+01,3.7673362092468963e+01,-2.0298298175533677e-02,-1.6084078066531528e-02,8.2948401611486443e-03
18,46,0,-3.1364571167262108e+05,-3.0383310835864412e+00,0.0000000000000000e+00,-3.1364875000370468e+05,-9.1426188437874231e+01,-7.2200672391640012e+01,4.2767118361796733e+01,-2.0141503269021973e-02,-1.5906056063903155e-02,9.4217430367461025e-03
18,47,0,-3.1364579434100870e+05,-3.0012044046328690e+00,0.0000000000000000e+00,-3.1364879554541333e+05,-9.0309012378813847e+01,-7.1207932692602284e+01,4.7772754183559059e+01,-1.9908232537914062e-02,-1.5697481848677912e-02,1.0531297754353675e-02
18,48,0,-3.1364586404708622e+05,-2.9545536938515600e+00,0.0000000000000000e+00,-3.1364881860078004e+05,-8.8905249405879971e+01,-6.9955995972082334e+01,5.2556374309609517e+01,-1.9613693629372639e-02,-1.5433233489622292e-02,1.1594642958294606e-02
18,49,0,-3.1364603231279238e+05,-2.7214967572969333e+00,0.0000000000000000e+00,-3.1364875380954967e+05,-8.1892350938921041e+01,-7.0445687726281562e+01,5.6160887417117607e+01,-1.8073215642723763e-02,-1.5546996645958542e-02,1.2394415563101079e-02
18,50,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
19,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
19,1,0,-3.1364609287948749e+05,-2.9272716813176358e-01,0.0000000000000000e+00,-3.1364638560665562e+05,-8.8084308451694451e+00,1.7067284028115077e+00,-3.2660070334195046e-04,-1.9440176172119139e-03,3.7667436359349620e-04,-7.2080661385761260e-08
19,2,0,-3.1364596719119349e+05,-5.7057542729015920e-01,0.0000000000000000e+00,-3.1364653776662075e+05,-1.7169141577511883e+01,4.3500309168301969e+00,-9.1317899525750201e-04,-3.7894842336078237e-03,9.6011635180560375e-04,-2.0155215037207602e-07
19,3,0,-3.1364584615749505e+05,-7.7197841689998792e-01,0.0000000000000000e+00,-3.1364661813591194e+05,-2.3229543546043949e+01,7.2332231877936337e+00,-1.8105147418370771e-03,-5.1275545693050036e-03,1.5966196896576757e-03,-3.9964251208378909e-07
19,4,0,-3.1364572223706910e+05,-9.3550832356765412e-01,0.0000000000000000e+00,-3.1364665774539264e+05,-2.8150309470137380e+01,9.7748706329314334e+00,2.5628674223967529e-03,-6.2142191300584119e-03,2.1578159964971868e-03,5.6575647173457769e-07
19,5,0,-3.1364558442962158e+05,-1.0861939458728147e+00,0.0000000000000000e+00,-3.1364667062356748e+05,-3.2684579015077183e+01,1.2202917273934723e+01,-1.5662847641761957e-03,-7.2157288571262886e-03,2.6940210021991532e-03,-3.4578649968628730e-07
19,6,0,-3.1364560300052667e+05,-1.0644082923720848e+00,0.0000000000000000e+00,-3.1364666740881902e+05,-3.2029028580511351e+01,1.1849397122461237e+01,-1.6619509590362425e-01,-7.0712417878106507e-03,2.6160628594179315e-03,-3.6691893546780307e-05
19,7,0,-3.1364560423008498e+05,-1.0559659906654062e+00,0.0000000000000000e+00,-3.1364666019607562e+05,-3.1774991925041569e+01,1.1595630350544518e+01,-3.5935692420576393e-01,-7.0159130661548103e-03,2.5603133016871772e-03,-7.9345950610973273e-05
19,8,0,-3.1364560406424239e+05,-1.0445609230790485e+00,0.0000000000000000e+00,-3.1364664862516546e+05,-3.1431802907909770e+01,1.1144541112459599e+01,-5.7780205616657865e-01,-6.9415262380380293e-03,2.4612054475425674e-03,-1.2760413855430829e-04
19,9,0,-3.1364556298126973e+05,-1.0566270381298173e+00,0.0000000000000000e+00,-3.1364661960830784e+05,-3.1794883453773942e+01,9.7113758265464565e+00,-7.7332702474773951e-01,-7.0251022762081380e-03,2.1457354458736446e-03,-1.7086716011106400e-04
19,10,0,-3.1364548478811682e+05,-1.0828463810524755e+00,0.0000000000000000e+00,-3.1364656763449789e+05,-3.2583847697899252e+01,7.7966603411493232e+00,-9.3525952004644397e-01,-7.2035362151690206e-03,1.7236615406983436e-03,-2.0676428044041328e-04
19,11,0,-3.1364534869796841e+05,-1.1458707804676653e+00,0.0000000000000000e+00,-3.1364649456874887e+05,-3.4480310084189107e+01,5.0975569228049409e+00,-9.2418478367602797e-01,-7.6265308078941052e-03,1.1275036338664656e-03,-2.0441590309607378e-04
19,12,0,-3.1364523140092549e+05,-1.2178976474560885e+00,0.0000000000000000e+00,-3.1364644929857296e+05,-3.6647665034229703e+01,2.4559485300406525e+00,-8.7724491516501280e-01,-8.1092033196476353e-03,5.4343942387837310e-04,-1.9411215889349916e-04
19,13,0,-3.1364515380804945e+05,-1.3012650586350050e+00,0.0000000000000000e+00,-3.1364645507310808e+05,-3.9156267432828216e+01,-7.7245548352064652e-02,-7.8197784435821449e-01,-8.6668681581578769e-03,-1.7097568978463742e-05,-1.7308337397785591e-04
19,14,0,-3.1364511554452340e+05,-1.4012635891446441e+00,0.0000000000000000e+00,-3.1364651680811256e+05,-4.2165315572207746e+01,-2.5189652712037134e+00,-6.0810128495738036e-01,-9.3346974934215479e-03,-5.5765689131044409e-04,-1.3462348054094894e-04
19,15,0,-3.1364511806811427e+05,-1.5079605934834921e+00,0.0000000000000000e+00,-3.1364662602870777e+05,-4.5375926975664655e+01,-4.9500683444724380e+00,-3.9576406060242331e-01,-1.0046801873682870e-02,-1.0960074919191332e-03,-8.7627148812391303e-05
19,16,0,-3.1364513140060415e+05,-1.6240686884638478e+00,0.0000000000000000e+00,-3.1364675546929264e+05,-4.8869726788391546e+01,-7.4093006634150091e+00,-8.9292292788341499e-02,-1.0820000861402151e-02,-1.6404560620457795e-03,-1.9769758260975676e-05
19,17,0,-3.1364514743249386e+05,-1.7363491548399079e+00,0.0000000000000000e+00,-3.1364688378164871e+05,-5.2248349721305374e+01,-9.9791927899400701e+00,2.6556001887673419e-01,-1.1566279512522745e-02,-2.2091058135513264e-03,5.8787338204227303e-05
19,18,0,-3.1364515807673382e+05,-1.8366505434742322e+00,0.0000000000000000e+00,-3.1364699472727731e+05,-5.5266511141369485e+01,-1.2558416011814129e+01,6.5642061500443027e-01,-1.2230993483652102e-02,-2.7792943906407158e-03,1.4527199381406700e-04
19,19,0,-3.1364517533137585e+05,-1.9111831109721409e+00,0.0000000000000000e+00,-3.1364708651448681e+05,-5.7509264933947904e+01,-1.5339679546067803e+01,1.0479248044238823e+00,-1.2722326229972365e-02,-3.3934776887246830e-03,2.3182423287227013e-04
19,20,0,-3.1364518957443262e+05,-1.9732399134967653e+00,0.0000000000000000e+00,-3.1364716281434614e+05,-5.9376611436150398e+01,-1.8190717891644660e+01,1.3772661153452224e+00,-1.3129632313546287e-02,-4.0224160938111464e-03,3.0454748519683096e-04
19,21,0,-3.1364520555664267e+05,-2.0086442334200378e+00,0.0000000000000000e+00,-3.1364721420087607e+05,-6.0441960121257850e+01,-2.0841047431551992e+01,1.2601971016631692e+00,-1.3359244236950995e-02,-4.6064131976100630e-03,2.7853631540144174e-04
19,22,0,-3.1364521452527959e+05,-2.0342583922840247e+00,0.0000000000000000e+00,-3.1364724878367188e+05,-6.1212713818123646e+01,-2.3113517480677622e+01,9.1616161395061368e-01,-1.3524541593824829e-02,-5.1067778088686594e-03,2.0241980924675450e-04
19,23,0,-3.1364521942234010e+05,-2.0486884734285371e+00,0.0000000000000000e+00,-3.1364726811081351e+05,-6.1646928287053314e+01,-2.4835866880807068e+01,3.3715315864029061e-01,-1.3616911135911075e-02,-5.4858822928617974e-03,7.4472236135092804e-05
19,24,0,-3.1364521511913714e+05,-2.0622221302633941e+00,0.0000000000000000e+00,-3.1364727734126739e+05,-6.2054168520588568e+01,-2.6273429738852020e+01,-3.1178996031050710e-01,-1.3705932388614221e-02,-5.8030243608571761e-03,-6.8865190161184514e-05
19,25,0,-3.1364518881076743e+05,-2.0863828139074196e+00,0.0000000000000000e+00,-3.1364727519358136e+05,-6.2781185805689418e+01,-2.8036025739275413e+01,-9.0221427290631295e-01,-1.3867803522621045e-02,-6.1929078197211079e-03,-1.9929107918881169e-04
19,26,0,-3.1364508678847115e+05,-2.1501034285688649e+00,0.0000000000000000e+00,-3.1364723689189972e+05,-6.4698597951747502e+01,-3.0809580503078934e+01,-8.4907581288901568e-01,-1.4298640198367803e-02,-6.8090363658997117e-03,-1.8764903620772792e-04
19,27,0,-3.1364495389311766e+05,-2.2228338121997706e+00,0.0000000000000000e+00,-3.1364717672692984e+05,-6.6887122367312202e+01,-3.3793763978408435e+01,-8.1977494609350243e-01,-1.4788668644677710e-02,-7.4717637722349281e-03,-1.8125133227304223e-04
19,28,0,-3.1364482146051916e+05,-2.3018925633503420e+00,0.0000000000000000e+00,-3.1364712335308251e+05,-6.9266073206278435e+01,-3.6861083152928330e+01,-8.1604733488960690e-01,-1.5319621175181314e-02,-8.1525890507466291e-03,-1.8048570465796133e-04
19,29,0,-3.1364471351199335e+05,-2.3895970098431629e+00,0.0000000000000000e+00,-3.1364710310900322e+05,-7.1905181003058473e+01,-3.9905541930298867e+01,-8.2741362736155555e-01,-1.5906454402798139e-02,-8.8276765912910903e-03,-1.8303572777767687e-04
19,30,0,-3.1364465190038114e+05,-2.4809494760865185e+00,0.0000000000000000e+00,-3.1364713284985721e+05,-7.4654061083359281e+01,-4.2947450689251731e+01,-8.4944785428296266e-01,-1.6516659805754567e-02,-9.5018063621043550e-03,-1.8793406585415121e-04
19,31,0,-3.1364463704610051e+05,-2.5801607417220698e+00,0.0000000000000000e+00,-3.1364721720684221e+05,-7.7639419695577772e+01,-4.5972275832038235e+01,-9.1294036932673261e-01,-1.7176380399136031e-02,-1.0170571864154121e-02,-2.0197228581522828e-04
19,32,0,-3.1364467330216023e+05,-2.6799938325226833e+00,0.0000000000000000e+00,-3.1364735329599277e+05,-8.0643489601316418e+01,-4.9078922143725244e+01,-9.8412865588029730e-01,-1.7838267507258480e-02,-1.0856213520717877e-02,-2.1768837524194763e-04
19,33,0,-3.1364474819468363e+05,-2.7785668996594182e+00,0.0000000000000000e+00,-3.1364752676158329e+05,-8.3609644231280043e+01,-5.2234547810361406e+01,-1.0624593454963365e+00,-1.8489379917346799e-02,-1.1551112412403593e-02,-2.3495153778286374e-04
19,34,0,-3.1364484941445547e+05,-2.8669232264730322e+00,0.0000000000000000e+00,-3.1364771633768192e+05,-8.6268367708974424e+01,-5.5624455045865659e+01,-1.1564320268104482e+00,-1.9068005109140050e-02,-1.2294742802898299e-02,-2.5560761587588120e-04
19,35,0,-3.1364496091185766e+05,-2.9476754385724155e+00,0.0000000000000000e+00,-3.1364790858729626e+05,-8.8698276351932023e+01,-5.9109461569833364e+01,-1.1812338026681810e+00,-1.9593117893950171e-02,-1.3057059244200697e-02,-2.6093013424710842e-04
19,36,0,-3.1364507651935751e+05,-3.0081518059380077e+00,0.0000000000000000e+00,-3.1364808467116347e+05,-9.0518066100545653e+01,-6.2747791646244096e+01,-6.8544542756009053e-01,-1.9977814811232252e-02,-1.3848768708005948e-02,-1.5128142264761500e-04
19,37,0,-3.1364517388927593e+05,-3.0565505107876390e+00,0.0000000000000000e+00,-3.1364823043978674e+05,-9.1974427829402501e+01,-6.6268318285309405e+01,7.7604565971680006e-01,-2.0279364024315558e-02,-1.4611445610508962e-02,1.7110965302309886e-04
19,38,0,-3.1364524193691631e+05,-3.0880662059374289e+00,0.0000000000000000e+00,-3.1364833000312228e+05,-9.2922764203631388e+01,-6.9321034418325027e+01,3.3635091816720433e+00,-2.0467885650839967e-02,-1.5269186381099606e-02,7.4087250746382016e-04
19,39,0,-3.1364528620368836e+05,-3.1057463791040765e+00,0.0000000000000000e+00,-3.1364839195006748e+05,-9.3454776943217396e+01,-7.1466075953532055e+01,7.0757490726791463e+00,-2.0569072649525098e-02,-1.5729435737221201e-02,1.5573478583569621e-03
19,40,0,-3.1364532038256060e+05,-3.1169840599607386e+00,0.0000000000000000e+00,-3.1364843736662058e+05,-9.3792929139058117e+01,-7.3150433761839778e+01,1.1223567523386414e+01,-2.0630586947219125e-02,-1.6090086937288969e-02,2.4687232585082425e-03
19,41,0,-3.1364536130348931e+05,-3.1134684292231576e+00,0.0000000000000000e+00,-3.1364847477191855e+05,-9.3687140563208558e+01,-7.3571058955886613e+01,1.6468691567866120e+01,-2.0606803997586829e-02,-1.6182203690761666e-02,3.6223445095622795e-03
19,42,0,-3.1364541362831090e+05,-3.1067074453829275e+00,0.0000000000000000e+00,-3.1364852033575630e+05,-9.3483696315166753e+01,-7.3788312729394363e+01,2.1762535081251421e+01,-2.0563755810143445e-02,-1.6231331284700050e-02,4.7871390933429438e-03
19,43,0,-3.1364547752794594e+05,-3.0956880659654180e+00,0.0000000000000000e+00,-3.1364857321601192e+05,-9.3152113011248318e+01,-7.3726660750522868e+01,2.7084722141156323e+01,-2.0495509397992068e-02,-1.6221483543936894e-02,5.9592333361138247e-03
19,44,0,-3.1364555112987704e+05,-3.0808937091643740e+00,0.0000000000000000e+00,-3.1364863202358619e+05,-9.2706937151376991e+01,-7.3448195532067842e+01,3.2387839430652122e+01,-2.0404265904718659e-02,-1.6165527175285625e-02,7.1283779631645611e-03
19,45,0,-3.1364562908756721e+05,-3.0638158434194613e+00,0.0000000000000000e+00,-3.1364869290341064e+05,-9.2193048398388271e+01,-7.3052596935334662e+01,3.7646670846531237e+01,-2.0298830265120547e-02,-1.6084534478225884e-02,8.2889479720681322e-03
19,46,0,-3.1364571127526846e+05,-3.0385247855687125e+00,0.0000000000000000e+00,-3.1364874980005401e+05,-9.1432017109419476e+01,-7.2206057601266025e+01,4.2748597147522588e+01,-2.0142731774576768e-02,-1.5907198558480714e-02,9.4176367677802856e-03
19,47,0,-3.1364579390433116e+05,-3.0015866980677051e+00,0.0000000000000000e+00,-3.1364879549102922e+05,-9.0320515941345505e+01,-7.1209004456655208e+01,4.7764169661161247e+01,-1.9910744090936218e-02,-1.5697698910705282e-02,1.0529392452286670e-02
19,48,0,-3.1364586275308998e+05,-2.9559453726295235e+00,0.0000000000000000e+00,-3.1364881869846262e+05,-8.8947126305631429e+01,-6.9948502957582960e+01,5.2542281962653021e+01,-1.9622918588687747e-02,-1.5431569697045209e-02,1.1591525935017645e-02
19,49,0,-3.1364603059505275e+05,-2.7240991134532213e+00,0.0000000000000000e+00,-3.1364875469416619e+05,-8.1970658239140093e+01,-7.0453798147916160e+01,5.6186902700054802e+01,-1.8090552411242102e-02,-1.5548833635660208e-02,1.2400194532479147e-02
19,50,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
20,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
20,1,0,-3.1364609272746963e+05,-2.9113912488164329e-01,0.0000000000000000e+00,-3.1364638386659452e+05,-8.7606451570930766e+00,1.6606289989692984e+00,-3.1664625255384271e-04,-1.9334687921622486e-03,3.6649975969716824e-04,-6.9883625747846973e-08
20,2,0,-3.1364596725882549e+05,-5.7035407816143890e-01,0.0000000000000000e+00,-3.1364653761290363e+05,-1.7162480977795724e+01,4.3457581235110778e+00,-9.1515869269631622e-04,-3.7880129426956259e-03,9.5917297965150618e-04,-2.0198903509574608e-07
20,3,0,-3.1364584525723464e+05,-7.7319205473242758e-01,0.0000000000000000e+00,-3.1364661844928935e+05,-2.3266063029310065e+01,7.2482503186816469e+00,-1.8333604385035174e-03,-5.1356178335969851e-03,1.5999373659437881e-03,-4.0468550916966464e-07
20,4,0,-3.1364572153971530e+05,-9.3633210840753023e-01,0.0000000000000000e+00,-3.1364665787182370e+05,-2.8175097916797998e+01,9.7885737326012858e+00,2.5219543094130437e-03,-6.2196937784979424e-03,2.1608418655656484e-03,5.5672507596009153e-07
20,5,0,-3.1364558397487877e+05,-1.0866499145397124e+00,0.0000000000000000e+00,-3.1364667062479333e+05,-3.2698299533386319e+01,1.2210330861409298e+01,-1.6975031927644046e-03,-7.2187594188585858e-03,2.6956582504597815e-03,-3.7475548686557422e-07
20,6,0,-3.1364560297888628e+05,-1.0644448851729478e+00,0.0000000000000000e+00,-3.1364666742377146e+05,-3.2030129691685588e+01,1.1851673057869737e+01,-1.6551062591712817e-01,-7.0714773336161907e-03,2.6165625366141028e-03,-3.6540739950528990e-05
20,7,0,-3.1364560427792562e+05,-1.0559620521688531e+00,0.0000000000000000e+00,-3.1364666023997782e+05,-3.1774873412042780e+01,1.1599790098864071e+01,-3.5824440735802465e-01,-7.0158743171937609e-03,2.5612271804870391e-03,-7.9100165223911767e-05
20,8,0,-3.1364560423700337e+05,-1.0444781398926768e+00,0.0000000000000000e+00,-3.1364664871514327e+05,-3.1429311885375192e+01,1.1152231883979832e+01,-5.7663187206531230e-01,-6.9409565219020900e-03,2.4628969578202454e-03,-1.2734535098144297e-04
20,9,0,-3.1364556362864148e+05,-1.0562720953055964e+00,0.0000000000000000e+00,-3.1364661990073678e+05,-3.1784202896376101e+01,9.7247415783086524e+00,-7.7261242450025325e-01,-7.0227252009399154e-03,2.1486833562342693e-03,-1.7070885061320343e-04
20,10,0,-3.1364548548398219e+05,-1.0824550264062476e+00,0.0000000000000000e+00,-3.1364656793900859e+05,-3.2572071475148093e+01,7.8056624086829753e+00,-9.3479676859339333e-01,-7.2009235505212290e-03,1.7256494819185566e-03,-2.0666171235229075e-04
20,11,0,-3.1364534923269879e+05,-1.1455089774746405e+00,0.0000000000000000e+00,-3.1364649474167626e+05,-3.4469423097976062e+01,5.1008826200999282e+00,-9.2411837053402079e-01,-7.6241286552325271e-03,1.1282400996483438e-03,-2.0440137131360673e-04
20,12,0,-3.1364523174883850e+05,-1.2175991299794455e+00,0.0000000000000000e+00,-3.1364644934796850e+05,-3.6638682367653637e+01,2.4558986553474940e+00,-8.7730017059452070e-01,-8.1072218168469663e-03,5.4342879907101345e-04,-1.9412453241622808e-04
20,13,0,-3.1364515400659450e+05,-1.3010943131092130e+00,0.0000000000000000e+00,-3.1364645510090759e+05,-3.9151129542260492e+01,-8.0256109445447699e-02,-7.8185439314962979e-01,-8.6657377700773263e-03,-1.7763942114368956e-05,-1.7305618572522138e-04
20,14,0,-3.1364511575357954e+05,-1.4011464375969758e+00,0.0000000000000000e+00,-3.1364651690001716e+05,-4.2161790373939930e+01,-2.5217157403729145e+00,-6.0806827307030842e-01,-9.3339302944825814e-03,-5.5826659006607995e-04,-1.3461636293872307e-04
20,15,0,-3.1364511818005785e+05,-1.5078194886804297e+00,0.0000000000000000e+00,-3.1364662599954655e+05,-4.5371681001819354e+01,-4.9508941106105482e+00,-3.9573758034549966e-01,-1.0045867838582412e-02,-1.0961909900586496e-03,-8.7621338754274150e-05
20,16,0,-3.1364513153731555e+05,-1.6240383006392360e+00,0.0000000000000000e+00,-3.1364675557561620e+05,-4.8868812390683480e+01,-7.4101172793521508e+00,-8.9869953264225977e-02,-1.0819820624020246e-02,-1.6406402333777248e-03,-1.9897696019995466e-05
20,17,0,-3.1364514737170626e+05,-1.7362041291520813e+00,0.0000000000000000e+00,-3.1364688357583544e+05,-5.2243985764416280e+01,-9.9727209099360756e+00,2.6415965939380115e-01,-1.1565333821219310e-02,-2.2076770128021525e-03,5.8477441915807017e-05
20,18,0,-3.1364515797934850e+05,-1.8364685138572721e+00,0.0000000000000000e+00,-3.1364699444786238e+05,-5.5261033702076787e+01,-1.2549638848013350e+01,6.5429630238875625e-01,-1.2229803019029326e-02,-2.7773568605068168e-03,1.4480212110098498e-04
20,19,0,-3.1364517509559967e+05,-1.9112040262418586e+00,0.0000000000000000e+00,-3.1364708629962592e+05,-5.7509894293730568e+01,-1.5329282681250993e+01,1.0455946954690529e+00,-1.2722497066840966e-02,-3.3911860966548946e-03,2.3130933571650951e-04
20,20,0,-3.1364518951340747e+05,-1.9730666088102014e+00,0.0000000000000000e+00,-3.1364716258001630e+05,-5.9371396538071465e+01,-1.8180131513147188e+01,1.3750394375217492e+00,-1.3128501407385747e-02,-4.0200819935869358e-03,3.0405562683942169e-04
20,21,0,-3.1364520547290350e+05,-2.0087106145950449e+00,0.0000000000000000e+00,-3.1364721418351808e+05,-6.0443957592121933e+01,-2.0839321649322990e+01,1.2620281088617582e+00,-1.3359691944399498e-02,-4.6060338974477913e-03,2.7894114533896238e-04
20,22,0,-3.1364521453102847e+05,-2.0342763256135021e+00,0.0000000000000000e+00,-3.1364724880735407e+05,-6.1213253448570427e+01,-2.3116588897520906e+01,9.1822865462278580e-01,-1.3524645563302636e-02,-5.1074506558325822e-03,2.0287627924033230e-04
20,23,0,-3.1364521943736228e+05,-2.0486967606637787e+00,0.0000000000000000e+00,-3.1364726813412295e+05,-6.1647177657615629e+01,-2.4840085945997075e+01,3.3879372371837152e-01,-1.3616948277180928e-02,-5.4868069939222200e-03,7.4834514535746606e-05
20,24,0,-3.1364521514505654e+05,-2.0622192915684825e+00,0.0000000000000000e+00,-3.1364727736434812e+05,-6.2054083101636920e+01,-2.6276162097788280e+01,-3.1169429654990211e-01,-1.3705893182358861e-02,-5.8036192455663349e-03,-6.8843958697550279e-05
20,25,0,-3.1364518882099318e+05,-2.0863746037726396e+00,0.0000000000000000e+00,-3.1364727519559697e+05,-6.2780938755151197e+01,-2.8035684957133718e+01,-9.0149928163138959e-01,-1.3867763309541561e-02,-6.1928389558288457e-03,-1.9913335017406194e-04
20,26,0,-3.1364508652278810e+05,-2.1502588888520120e+00,0.0000000000000000e+00,-3.1364723678167694e+05,-6.4703275895246946e+01,-3.0816504597482645e+01,-8.4811295892698357e-01,-1.4299714769177418e-02,-6.8105860148483990e-03,-1.8743677560211205e-04
20,27,0,-3.1364495382408891e+05,-2.2228746000886574e+00,0.0000000000000000e+00,-3.1364717669868900e+05,-6.6888349712559560e+01,-3.3796285094769608e+01,-8.1899546836715986e-01,-1.4788965901524705e-02,-7.4723342706555992e-03,-1.8107930764078796e-04
20,28,0,-3.1364482092877978e+05,-2.3022576522749301e+00,0.0000000000000000e+00,-3.1364712318643206e+05,-6.9277059069207027e+01,-3.6874763842620055e+01,-8.1547086534812863e-01,-1.5322073034356306e-02,-8.1556265856614820e-03,-1.8035846677284166e-04
20,29,0,-3.1364471330582770e+05,-2.3898291031925081e+00,0.0000000000000000e+00,-3.1364710313493089e+05,-7.1912164906296340e+01,-3.9914474900388683e+01,-8.2700048820055683e-01,-1.5908021242516494e-02,-8.8296648477576289e-03,-1.8294458734497210e-04
20,30,0,-3.1364465181403578e+05,-2.4811777964614081e+00,0.0000000000000000e+00,-3.1364713299183222e+05,-7.4660931454311168e+01,-4.2955194109332041e+01,-8.4917848915303518e-01,-1.6518183941052766e-02,-9.5035219049708439e-03,-1.8787451762772184e-04
20,31,0,-3.1364463708656718e+05,-2.5803705363090903e+00,0.0000000000000000e+00,-3.1364721745710348e+05,-7.7645732608462680e+01,-4.5978190342745194e+01,-9.1249994638335030e-01,-1.7177795827726432e-02,-1.0171891483318153e-02,-2.0187507085323199e-04
20,32,0,-3.1364467327407247e+05,-2.6800288113279294e+00,0.0000000000000000e+00,-3.1364735330288380e+05,-8.0644542145871881e+01,-4.9076992430583864e+01,-9.8344819341736356e-01,-1.7838528511813126e-02,-1.0855803820715489e-02,-2.1753820123913709e-04
20,33,0,-3.1364474808913434e+05,-2.7785576750893508e+00,0.0000000000000000e+00,-3.1364752664680942e+05,-8.3609366655447118e+01,-5.2230950669729815e+01,-1.0616515687530552e+00,-1.8489344090122733e-02,-1.1550332907873367e-02,-2.3477323108289557e-04
20,34,0,-3.1364484927847673e+05,-2.8671225521820651e+00,0.0000000000000000e+00,-3.1364771640102891e+05,-8.6274365603651873e+01,-5.5621491775196517e+01,-1.1555647307142025e+00,-1.9069392328740203e-02,-1.2294127475173484e-02,-2.5541674003698965e-04
20,35,0,-3.1364496073780995e+05,-2.9476697841374913e+00,0.0000000000000000e+00,-3.1364790840759408e+05,-8.8698106204762851e+01,-5.9104704111997371e+01,-1.1818829452076951e+00,-1.9593110400366175e-02,-1.3056028391113014e-02,-2.6107392836895589e-04
20,36,0,-3.1364507652869844e+05,-3.0084764935432982e+00,0.0000000000000000e+00,-3.1364808500519197e+05,-9.0527836250462855e+01,-6.2752898636898699e+01,-6.9387439440400922e-01,-1.9979998286930440e-02,-1.3849914669298694e-02,-1.5314194821999978e-04
20,37,0,-3.1364517387364997e+05,-3.0566982458146810e+00,0.0000000000000000e+00,-3.1364823057189578e+05,-9.1978873312810862e+01,-6.6272399539343098e+01,7.5830057488952729e-01,-2.0280341758238726e-02,-1.4612343719687898e-02,1.6719703406158784e-04
20,38,0,-3.1364524202974595e+05,-3.0882625474150260e+00,0.0000000000000000e+00,-3.1364833029229334e+05,-9.2928672300028751e+01,-6.9333830610414310e+01,3.3503449919059043e+00,-2.0469111146795081e-02,-1.5271948365038618e-02,7.3797012614167090e-04
20,39,0,-3.1364528614835622e+05,-3.1058903314985304e+00,0.0000000000000000e+00,-3.1364839203868771e+05,-9.3459108603717638e+01,-7.1475372563245372e+01,7.0644366918378516e+00,-2.0569963567420742e-02,-1.5731434116581094e-02,1.5548533208423361e-03
