iteration,image,frozen,U,field_term,pv,H,px,py,pz,Px,Py,Pz
1,13,0,-3.1364521976438386e+05,-1.9844503744740269e+00,0.0000000000000000e+00,-3.1364720421475836e+05,-5.9713944560680304e+01,-2.0660293951357200e+01,7.5807364894173312e-01,-1.3199642968079265e-02,-4.5669149104085871e-03,1.6757059985162597e-04
1,14,0,-3.1364523234870151e+05,-2.0225023057288340e+00,0.0000000000000000e+00,-3.1364725485100725e+05,-6.0858962316026606e+01,-2.3873382372189663e+01,-1.0886004648710834e-01,-1.3446705367176719e-02,-5.2747915288106680e-03,-2.4052479957973707e-05
1,15,0,-3.1364521900926728e+05,-2.0606741067107133e+00,0.0000000000000000e+00,-3.1364727968337398e+05,-6.2007587062169421e+01,-2.7089304843684435e+01,-9.7579249699519055e-01,-1.3694342573271503e-02,-5.9826585451431815e-03,-2.1550325318871755e-04
1,16,0,-3.1364501409370085e+05,-2.1852266636489932e+00,0.0000000000000000e+00,-3.1364719932036451e+05,-6.5755488534321245e+01,-3.1838881984047681e+01,-9.6832097721266175e-01,-1.4530267262949152e-02,-7.0355718570966124e-03,-2.1397396489383874e-04
1,17,0,-3.1364479461251100e+05,-2.3127309076580369e+00,0.0000000000000000e+00,-3.1364710734341864e+05,-6.9592208996542681e+01,-3.6635031704130789e+01,-9.3103290083075141e-01,-1.5387306930892958e-02,-8.1002526774579045e-03,-2.0585765582687731e-04
1,18,0,-3.1364467190588027e+05,-2.4402435584560327e+00,0.0000000000000000e+00,-3.1364711214943870e+05,-7.3429182426807998e+01,-4.1425412125990874e+01,-8.9374487804285607e-01,-1.6245431231211312e-02,-9.1649349982641012e-03,-1.9773161670382116e-04
1,19,0,-3.1364462314961606e+05,-2.5921794638273878e+00,0.0000000000000000e+00,-3.1364721532907989e+05,-7.8001074143942304e+01,-4.6772012219777658e+01,-1.0275102540566663e+00,-1.7249366826935640e-02,-1.0343288279902716e-02,-2.2722637457471144e-04
1,20,0,-3.1364471802134637e+05,-2.7451027020772023e+00,0.0000000000000000e+00,-3.1364746312404843e+05,-8.2602675619267401e+01,-5.2142334237787644e+01,-1.1670093909600454e+00,-1.8258357369927584e-02,-1.1525454417528237e-02,-2.5795380542419072e-04
1,21,0,-3.1364490904733207e+05,-2.8981974977419411e+00,0.0000000000000000e+00,-3.1364780724482983e+05,-8.7209439415654060e+01,-5.7517715091369510e+01,-1.3065083270988196e+00,-1.9267536646992017e-02,-1.2707623060070741e-02,-2.8865220600716486e-04
1,22,0,-3.1364507707842492e+05,-2.9698756009527236e+00,0.0000000000000000e+00,-3.1364804695402586e+05,-8.9366299741515235e+01,-6.2478469610920676e+01,2.5211212776895660e+00,-1.9716803362104039e-02,-1.3784566478043919e-02,5.5623263610554902e-04
1,23,0,-3.1364523152987513e+05,-3.0396503994465820e+00,0.0000000000000000e+00,-3.1364827118027461e+05,-9.1465887870595679e+01,-6.7442720179154904e+01,6.4632107399142917e+00,-2.0151684777480628e-02,-1.4858921388364700e-02,1.4239689627836760e-03
1,24,0,-3.1364531512981671e+05,-3.1098799693438561e+00,0.0000000000000000e+00,-3.1364842500978603e+05,-9.3579160491221316e+01,-7.2422726162340282e+01,1.0405294523038670e+01,-2.0588356834422977e-02,-1.5933728421210186e-02,2.2892694856744729e-03
1,25,0,-3.1364538342383358e+05,-3.1020455154452842e+00,0.0000000000000000e+00,-3.1364848546934902e+05,-9.3343414537691714e+01,-7.2709938699783237e+01,1.8815292174693457e+01,-2.0540153567139768e-02,-1.5999771533403762e-02,4.1402919808847588e-03
1,26,0,-3.1364547827639879e+05,-3.0925683098661279e+00,0.0000000000000000e+00,-3.1364857084470865e+05,-9.3058236668885655e+01,-7.2906471548177208e+01,2.7319391518381266e+01,-2.0481736107355913e-02,-1.6046415279513795e-02,6.0128859918544908e-03
1,27,0,-3.1364558802950470e+05,-3.0830976780124417e+00,0.0000000000000000e+00,-3.1364867112718272e+05,-9.2773256609550316e+01,-7.3111431708328737e+01,3.5823478600266164e+01,-2.0423337445201296e-02,-1.6094933986905834e-02,7.8862704474563731e-03
1,28,0,-3.1364585944009549e+05,-2.8598853176389154e+00,0.0000000000000000e+00,-3.1364871932541311e+05,-8.6056590532105005e+01,-7.2567120444968509e+01,4.3352785268857232e+01,-1.8961132111757116e-02,-1.5988952725398915e-02,9.5520620072528997e-03
1,29,0,-3.1364604036061367e+05,-2.6343911759035392e+00,0.0000000000000000e+00,-3.1364867475178960e+05,-7.9271263546080803e+01,-7.2026760724953675e+01,5.0871581581530663e+01,-1.7481372103112881e-02,-1.5883771108087041e-02,1.1218504755933952e-02
1,30,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
2,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
2,1,0,-3.1364607950808248e+05,-3.4828324496185492e-01,0.0000000000000000e+00,-3.1364642779132741e+05,-1.0480164507302597e+01,3.8476605216111341e+00,3.3152204915314898e-03,-2.3131467371980351e-03,8.4924271705933698e-04,7.3172434056112800e-07
2,2,0,-3.1364588842850545e+05,-7.1695845851951667e-01,0.0000000000000000e+00,-3.1364660538696399e+05,-2.1573942183206544e+01,8.0231568713202375e+00,6.6499001404238811e-03,-4.7623162878400018e-03,1.7710629945938236e-03,1.4679249384427153e-06
2,3,0,-3.1364558700520138e+05,-1.0836222745156809e+00,0.0000000000000000e+00,-3.1364667062747589e+05,-3.2607195048804471e+01,1.2174626657170299e+01,1.0443424367516163e-02,-7.1987201389045324e-03,2.6878034117758048e-03,2.3056043060754268e-06
2,4,0,-3.1364557126966631e+05,-1.0837338815450612e+00,0.0000000000000000e+00,-3.1364665500354784e+05,-3.2610553407396210e+01,1.1064959031076475e+01,-3.6133678198968422e-01,-7.2023458009603811e-03,2.4437997178299170e-03,-7.9804608710065219e-05
2,5,0,-3.1364554638862878e+05,-1.0786782461858619e+00,0.0000000000000000e+00,-3.1364662506687496e+05,-3.2458424670169279e+01,9.8988518954332303e+00,-7.3272067853845968e-01,-7.1716091762804961e-03,2.1871270035225742e-03,-1.6189283353256108e-04
2,6,0,-3.1364551455502369e+05,-1.0731224885487025e+00,0.0000000000000000e+00,-3.1364658767751226e+05,-3.2291246791697091e+01,8.7413631541715731e+00,-1.1067177201313037e+00,-7.1375307922749856e-03,1.9321566950273382e-03,-2.4462455280062595e-04
2,7,0,-3.1364525103320566e+05,-1.2083551445193224e+00,0.0000000000000000e+00,-3.1364645938835019e+05,-3.6360522307626013e+01,4.6136470710560875e+00,-9.3072315775822911e-01,-8.0411877910550721e-03,1.0203154450350749e-03,-2.0583091820570537e-04
2,8,0,-3.1364508943866269e+05,-1.3441499762150160e+00,0.0000000000000000e+00,-3.1364643358863890e+05,-4.0446714210334989e+01,4.9496021626687714e-01,-7.4668722591995484e-01,-8.9494526097241307e-03,1.0951749939794520e-04,-1.6521594085260716e-04
2,9,0,-3.1364509363858792e+05,-1.4803248779512197e+00,0.0000000000000000e+00,-3.1364657396346587e+05,-4.4544342771586869e+01,-3.6343797593114990e+00,-5.6155488524289565e-01,-9.8611771453998905e-03,-8.0457495588164788e-04,-1.2431639700332764e-04
2,10,0,-3.1364509756106499e+05,-1.6351098028170095e+00,0.0000000000000000e+00,-3.1364673267086782e+05,-4.9201964116597637e+01,-8.2357877408553755e+00,1.4335310085709718e-01,-1.0888676193238892e-02,-1.8226269523287048e-03,3.1724861487858572e-05
2,11,0,-3.1364515306394064e+05,-1.7888920888729989e+00,0.0000000000000000e+00,-3.1364694195602951e+05,-5.3829415133807345e+01,-1.2812909679982216e+01,8.5828017594064487e-01,-1.1908502380082477e-02,-2.8345573705485269e-03,1.8987446719530908e-04
2,12,0,-3.1364519783572841e+05,-1.9420903399991871e+00,0.0000000000000000e+00,-3.1364713992606843e+05,-5.8439292000578106e+01,-1.7381184585172448e+01,1.5715184683192605e+00,-1.2923682764224233e-02,-3.8437994020011565e-03,3.4753682749059960e-04
2,13,0,-3.1364521981266333e+05,-1.9849949208460529e+00,0.0000000000000000e+00,-3.1364720480758417e+05,-5.9730330463945080e+01,-2.0684062021971883e+01,7.5488890017516641e-01,-1.3203224688044770e-02,-4.5721548201109827e-03,1.6686610782339577e-04
2,14,0,-3.1364523229374283e+05,-2.0227391378180535e+00,0.0000000000000000e+00,-3.1364725503288064e+05,-6.0866088812323888e+01,-2.3877695391729613e+01,-1.0800033376440288e-01,-1.3448272823931053e-02,-5.2757416863901310e-03,-2.3862514938617570e-05
2,15,0,-3.1364522026242927e+05,-2.0594653898871411e+00,0.0000000000000000e+00,-3.1364727972781914e+05,-6.1971215656605061e+01,-2.7037455398026285e+01,-9.7329551982158646e-01,-1.3686253078024376e-02,-5.9711828022489984e-03,-2.1495090362271696e-04
2,16,0,-3.1364501213382091e+05,-2.1864790262141600e+00,0.0000000000000000e+00,-3.1364719861284713e+05,-6.5793173280560396e+01,-3.1884070845990919e+01,-9.6767934601663264e-01,-1.4538731832068058e-02,-7.0456239246554997e-03,-2.1383419904635713e-04
2,17,0,-3.1364479505178629e+05,-2.3127107584048061e+00,0.0000000000000000e+00,-3.1364710776254471e+05,-6.9591602686903570e+01,-3.6632264425183003e+01,-9.3081816168442655e-01,-1.5387219470512836e-02,-8.0996653425001123e-03,-2.0581079883181020e-04
2,18,0,-3.1364467206901760e+05,-2.4399540438320240e+00,0.0000000000000000e+00,-3.1364711202306143e+05,-7.3420470664382520e+01,-4.1414311983361259e+01,-8.9371649973906564e-01,-1.6243479301467498e-02,-9.1624653642078859e-03,-1.9772503953633687e-04
2,19,0,-3.1364462351516116e+05,-2.5926958443203918e+00,0.0000000000000000e+00,-3.1364721621100546e+05,-7.8016612509893946e+01,-4.6783867529525310e+01,-1.0277013872364171e+00,-1.7252845974497687e-02,-1.0345935751514995e-02,-2.2726920807435619e-04
2,20,0,-3.1364471838846622e+05,-2.7452673439134476e+00,0.0000000000000000e+00,-3.1364746365581016e+05,-8.2607629844179442e+01,-5.2140966267584275e+01,-1.1668489571735865e+00,-1.8259524315520855e-02,-1.1525197408442421e-02,-2.5791935861421510e-04
2,21,0,-3.1364490836595633e+05,-2.8976528936495285e+00,0.0000000000000000e+00,-3.1364780601885001e+05,-8.7193051775529540e+01,-5.7497952493024954e+01,-1.3058238290829816e+00,-1.9263953724701188e-02,-1.2703281666780187e-02,-2.8850154116438938e-04
2,22,0,-3.1364507808054879e+05,-2.9706496119572816e+00,0.0000000000000000e+00,-3.1364804873016075e+05,-8.9389590447501163e+01,-6.2504225500132257e+01,2.5239624627622912e+00,-1.9721919448033035e-02,-1.3790233228546583e-02,5.5685884823123148e-04
2,23,0,-3.1364523177794996e+05,-3.0400671923846874e+00,0.0000000000000000e+00,-3.1364827184514236e+05,-9.1478429555043647e+01,-6.7450572816584597e+01,6.4574091143480032e+00,-2.0154507162145827e-02,-1.4860695133651219e-02,1.4226949334074680e-03
2,24,0,-3.1364531506079546e+05,-3.1096486352706960e+00,0.0000000000000000e+00,-3.1364842470943072e+05,-9.3572199435305095e+01,-7.2405412669388227e+01,1.0391418134040263e+01,-2.0586932359475844e-02,-1.5930002095496543e-02,2.2862284261301875e-03
2,25,0,-3.1364538364674547e+05,-3.1021499719730152e+00,0.0000000000000000e+00,-3.1364848579671746e+05,-9.3346557731084800e+01,-7.2717165633595300e+01,1.8843961309243802e+01,-2.0540823047083025e-02,-1.6001344538789666e-02,4.1465961270295429e-03
2,26,0,-3.1364547826848703e+05,-3.0926369215954441e+00,0.0000000000000000e+00,-3.1364857090540865e+05,-9.3060301259188989e+01,-7.2911034214353080e+01,2.7321251724934786e+01,-2.0482167782726449e-02,-1.6047401693136353e-02,6.0132887417336045e-03
2,27,0,-3.1364558809960313e+05,-3.0829927575033240e+00,0.0000000000000000e+00,-3.1364867109236063e+05,-9.2770099454528804e+01,-7.3111014736722623e+01,3.5820137216234471e+01,-2.0422647313191527e-02,-1.6094846049070868e-02,7.8855367556854624e-03
2,28,0,-3.1364585839355324e+05,-2.8620012322304067e+00,0.0000000000000000e+00,-3.1364872039478546e+05,-8.6120260356373066e+01,-7.2571532712547906e+01,4.3370355321094138e+01,-1.8975182429921744e-02,-1.5989943211286696e-02,9.5559442210556202e-03
2,29,0,-3.1364603953008191e+05,-2.6382399189738059e+00,0.0000000000000000e+00,-3.1364867777000088e+05,-7.9387075779675783e+01,-7.2030956397729312e+01,5.0892925807887636e+01,-1.7506941758379472e-02,-1.5884723628758007e-02,1.1223230976600851e-02
2,30,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
3,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
3,1,0,-3.1364607794233720e+05,-3.5379301725170131e-01,0.0000000000000000e+00,-3.1364643173535448e+05,-1.0645958644203128e+01,3.8257683967071925e+00,3.2710172131307780e-03,-2.3497382714924519e-03,8.4441004516809233e-04,7.2196732950762705e-07
3,2,0,-3.1364588735092914e+05,-7.1909300338256410e-01,0.0000000000000000e+00,-3.1364660644393251e+05,-2.1638172609552218e+01,8.0056878073958941e+00,6.5981831316195283e-03,-4.7764911711690007e-03,1.7672054762277417e-03,1.4565076285612043e-06
3,3,0,-3.1364558944327955e+05,-1.0811694822105489e+00,0.0000000000000000e+00,-3.1364667061276175e+05,-3.2533388263000447e+01,1.2147999566378763e+01,1.0999459660828881e-02,-7.1824132542527824e-03,2.6819202596689178e-03,2.4283565000637906e-06
3,4,0,-3.1364557152015908e+05,-1.0835578539558968e+00,0.0000000000000000e+00,-3.1364665507801302e+05,-3.2605256574663215e+01,1.1064639169792624e+01,-3.6277864445315089e-01,-7.2011702894169910e-03,2.4437271539383106e-03,-8.0122994587966513e-05
3,5,0,-3.1364554700484709e+05,-1.0783854007353044e+00,0.0000000000000000e+00,-3.1364662539024785e+05,-3.2449612680096678e+01,9.9075938507085493e+00,-7.3237216554193285e-01,-7.1696388516827962e-03,2.1890513917382738e-03,-1.6181530373646550e-04
3,6,0,-3.1364551575295127e+05,-1.0724586089223986e+00,0.0000000000000000e+00,-3.1364658821156021e+05,-3.2271270040597642e+01,8.7615817452213474e+00,-1.1064479124566495e+00,-7.1330926798121811e-03,1.9366196165131473e-03,-2.4456414312201745e-04
3,7,0,-3.1364525108829339e+05,-1.2088577821352298e+00,0.0000000000000000e+00,-3.1364645994607551e+05,-3.6375647137713216e+01,4.6048330904184356e+00,-9.2995829169634492e-01,-8.0445921400450777e-03,1.0183737472808693e-03,-2.0566328718847561e-04
3,8,0,-3.1364509043699648e+05,-1.3442120112771057e+00,0.0000000000000000e+00,-3.1364643464900774e+05,-4.0448580902647429e+01,5.0013654802717822e-01,-7.4677359718697556e-01,-8.9499121476801936e-03,1.1066341678242432e-04,-1.6523591038006228e-04
3,9,0,-3.1364509350410907e+05,-1.4800109564918460e+00,0.0000000000000000e+00,-3.1364657351506554e+05,-4.4534896584943667e+01,-3.6236923558329410e+00,-5.6121324037076370e-01,-9.8590758507012318e-03,-8.0220816787169821e-04,-1.2424063665848482e-04
3,10,0,-3.1364509910485375e+05,-1.6360537913839175e+00,0.0000000000000000e+00,-3.1364673515864514e+05,-4.9230369604422044e+01,-8.2467702689408942e+00,1.4375140240555812e-01,-1.0895050179848388e-02,-1.8250721378643127e-03,3.1813263951027785e-05
3,11,0,-3.1364515418021608e+05,-1.7892681890337587e+00,0.0000000000000000e+00,-3.1364694344840513e+05,-5.3840732335002073e+01,-1.2805976499942272e+01,8.5561609420513385e-01,-1.1911109742056962e-02,-2.8330482300266253e-03,1.8928674914256449e-04
3,12,0,-3.1364519784499082e+05,-1.9413692822475219e+00,0.0000000000000000e+00,-3.1364713921427308e+05,-5.8417594706878134e+01,-1.7357404871502421e+01,1.5664296032588592e+00,-1.2918914696991865e-02,-3.8385495674933831e-03,3.4641225002304555e-04
3,13,0,-3.1364521978651494e+05,-1.9858500737414375e+00,0.0000000000000000e+00,-3.1364720563658868e+05,-5.9756062804366763e+01,-2.0711910440160370e+01,7.5367188165186128e-01,-1.3208867682016999e-02,-4.5782950148762561e-03,1.6659652080807313e-04
3,14,0,-3.1364523216652393e+05,-2.0232396591225275e+00,0.0000000000000000e+00,-3.1364725540618307e+05,-6.0881149960645487e+01,-2.3887335179759425e+01,-1.0638991050618030e-01,-1.3451584253653876e-02,-5.2778651844374164e-03,-2.3506665787976632e-05
3,15,0,-3.1364522141711490e+05,-2.0583382936057788e+00,0.0000000000000000e+00,-3.1364727975540853e+05,-6.1937300288538651e+01,-2.6988036039116199e+01,-9.7074409384902616e-01,-1.3678702858163675e-02,-5.9602424384776658e-03,-2.1438648357644576e-04
3,16,0,-3.1364501128052885e+05,-2.1873775389260390e+00,0.0000000000000000e+00,-3.1364719865806779e+05,-6.5820210357906518e+01,-3.1914050560629548e+01,-9.6684370154480126e-01,-1.4544874776412590e-02,-7.0523303782893095e-03,-2.1365201494897865e-04
3,17,0,-3.1364479529568640e+05,-2.3131100698477476e+00,0.0000000000000000e+00,-3.1364710840575624e+05,-6.9603618337016556e+01,-3.6643317084496942e+01,-9.3024318018513596e-01,-1.5390004258333206e-02,-8.1021765742018501e-03,-2.0568537737528658e-04
3,18,0,-3.1364467218695860e+05,-2.4397395532647028e+00,0.0000000000000000e+00,-3.1364711192651186e+05,-7.3414016445113276e+01,-4.1405789577601269e+01,-8.9354458333240538e-01,-1.6242030174823868e-02,-9.1605679173622240e-03,-1.9768674686101293e-04
3,19,0,-3.1364462417093921e+05,-2.5932957131862802e+00,0.0000000000000000e+00,-3.1364721746665239e+05,-7.8034663118093619e+01,-4.6792053736953328e+01,-1.0276863383326544e+00,-1.7256949388440024e-02,-1.0347813021218004e-02,-2.2726735042040286e-04
3,20,0,-3.1364471899899066e+05,-2.7455007327118643e+00,0.0000000000000000e+00,-3.1364746449972340e+05,-8.2614652728676333e+01,-5.2134492581776797e+01,-1.1664197034448116e+00,-1.8261230987990918e-02,-1.1523863867154682e-02,-2.5782665580528487e-04
3,21,0,-3.1364490778494097e+05,-2.8972129365877408e+00,0.0000000000000000e+00,-3.1364780499787757e+05,-8.7179813061206119e+01,-5.7481105115768017e+01,-1.3050305890686715e+00,-1.9261066879538012e-02,-1.2699584583500657e-02,-2.8832685656537488e-04
3,22,0,-3.1364507940689701e+05,-2.9719449743220814e+00,0.0000000000000000e+00,-3.1364805135187134e+05,-8.9428569097424898e+01,-6.2536511715542048e+01,2.5136210977296018e+00,-1.9730586858066571e-02,-1.3797403767690718e-02,5.5457914509392107e-04
3,23,0,-3.1364523221418628e+05,-3.0409092167047218e+00,0.0000000000000000e+00,-3.1364827312340296e+05,-9.1503766844507794e+01,-6.7465340303276832e+01,6.4440841650060090e+00,-2.0160219949400471e-02,-1.4864044906331085e-02,1.4197683725931495e-03
3,24,0,-3.1364531497882295e+05,-3.1094645797105098e+00,0.0000000000000000e+00,-3.1364842444340268e+05,-9.3566661033509604e+01,-7.2390325908452269e+01,1.0379026049913010e+01,-2.0585815676552717e-02,-1.5926761620608409e-02,2.2835133241436139e-03
3,25,0,-3.1364538378204615e+05,-3.1023987701329871e+00,0.0000000000000000e+00,-3.1364848618081625e+05,-9.3354044297502611e+01,-7.2731012489868348e+01,1.8870172969675455e+01,-2.0542410140161647e-02,-1.6004344532892015e-02,4.1523517858908154e-03
3,26,0,-3.1364547837972251e+05,-3.0927697609689835e+00,0.0000000000000000e+00,-3.1364857114948350e+05,-9.3064298518626188e+01,-7.2920800336637654e+01,2.7336015587420182e+01,-2.0483005945897366e-02,-1.6049518565661378e-02,6.0165259796398259e-03
3,27,0,-3.1364558829373698e+05,-3.0827726294034457e+00,0.0000000000000000e+00,-3.1364867106636637e+05,-9.2763475596698200e+01,-7.3110265855269958e+01,3.5817219296117983e+01,-2.0421201229296620e-02,-1.6094690732038321e-02,7.8848990727758538e-03
3,28,0,-3.1364585607088450e+05,-2.8664498948560757e+00,0.0000000000000000e+00,-3.1364872252077935e+05,-8.6254124723461999e+01,-7.2580930861648682e+01,4.3402720873363840e+01,-1.9004714239007917e-02,-1.5992045072038375e-02,9.5630940553656160e-03
3,29,0,-3.1364603767265379e+05,-2.6460552619744080e+00,0.0000000000000000e+00,-3.1364868372791575e+05,-7.9622246668635071e+01,-7.2039401901651345e+01,5.0938991871440962e+01,-1.7558870813692441e-02,-1.5886647317941722e-02,1.1233433055119972e-02
3,30,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
4,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
4,1,0,-3.1364607552431442e+05,-3.6119561495847241e-01,0.0000000000000000e+00,-3.1364643671992939e+05,-1.0868709646068979e+01,3.7900508997858600e+00,3.2048837474377145e-03,-2.3988998974419622e-03,8.3652549482582926e-04,7.0736964583670052e-07
4,2,0,-3.1364588614562713e+05,-7.2148051398671753e-01,0.0000000000000000e+00,-3.1364660762614111e+05,-2.1710015008681115e+01,7.9732433561902010e+00,6.5184176333574761e-03,-4.7923438115941566e-03,1.7600413192295451e-03,1.4388980566856213e-06
4,3,0,-3.1364559078965971e+05,-1.0798133316830301e+00,0.0000000000000000e+00,-3.1364667060299136e+05,-3.2492580441117944e+01,1.2132565961856796e+01,1.1297196499720774e-02,-7.1733953324590229e-03,2.6785097046770697e-03,2.4940849738858465e-06
4,4,0,-3.1364557198985037e+05,-1.0833312620414286e+00,0.0000000000000000e+00,-3.1364665532111243e+05,-3.2598438214681785e+01,1.1071124861086902e+01,-3.6271668475629726e-01,-7.1996390774722811e-03,2.4451509810539626e-03,-8.0109028549916502e-05
4,5,0,-3.1364554784461012e+05,-1.0779513662561453e+00,0.0000000000000000e+00,-3.1364662579597638e+05,-3.2436552181754507e+01,9.9187706383241228e+00,-7.3242436050975934e-01,-7.1667231504088475e-03,2.1915116859201281e-03,-1.6182615806316450e-04
4,6,0,-3.1364551570091501e+05,-1.0725020151907165e+00,0.0000000000000000e+00,-3.1364658820293023e+05,-3.2272576175300358e+01,8.7601973285841108e+00,-1.1047455991196617e+00,-7.1333763446558259e-03,1.9363122441419869e-03,-2.4418769920370263e-04
4,7,0,-3.1364525289551902e+05,-1.2084944392661527e+00,0.0000000000000000e+00,-3.1364646138995828e+05,-3.6364713815207566e+01,4.6241323439194089e+00,-9.3031311021151941e-01,-8.0422274842884799e-03,1.0226486152547138e-03,-2.0574311960646111e-04
4,8,0,-3.1364509168672934e+05,-1.3443172594921700e+00,0.0000000000000000e+00,-3.1364643600398884e+05,-4.0451747918643541e+01,5.0607723738666488e-01,-7.4686352842746029e-01,-8.9506811231828722e-03,1.1197874526113315e-04,-1.6525706871639152e-04
4,9,0,-3.1364509359987231e+05,-1.4802263910675524e+00,0.0000000000000000e+00,-3.1364657382626337e+05,-4.4541379210297094e+01,-3.6285674562955350e+00,-5.5980785695400082e-01,-9.8605213983400872e-03,-8.0328826099419586e-04,-1.2392964587808983e-04
4,10,0,-3.1364510104208579e+05,-1.6366258847453985e+00,0.0000000000000000e+00,-3.1364673766797053e+05,-4.9247584422041285e+01,-8.2389649497463449e+00,1.4071161901811891e-01,-1.0899004076831592e-02,-1.8233688744329277e-03,3.1140948887833471e-05
