iteration,image,frozen,update_rate,U,field_term,pv,H,px,py,pz,Px,Py,Pz,k_left,k_right
0,10,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,11,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,12,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,13,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,14,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,15,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,16,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,17,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,18,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,19,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,20,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,21,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,22,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,23,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,24,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
0,25,0,1.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2300000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3500000000000000e+02,1.3500000000000000e+02
